114.1798859,22.3053741,164.86,Tue,Oct,11,8:00:03,2016
114.1799469,22.3053112,153.14,Tue,Oct,11,8:00:08,2016
114.1798477,22.3053188,151.01,Tue,Oct,11,8:00:13,2016
114.179924,22.3052578,155.24,Tue,Oct,11,8:00:18,2016
114.1798859,22.3052597,153.83,Tue,Oct,11,8:00:23,2016
114.1798706,22.3052349,162.76,Tue,Oct,11,8:00:28,2016
114.1799011,22.3052559,155.18,Tue,Oct,11,8:00:33,2016
114.1799393,22.3052711,180.28,Tue,Oct,11,8:00:38,2016
114.1799469,22.3052673,151.77,Tue,Oct,11,8:00:43,2016
114.1799393,22.3052597,154.54,Tue,Oct,11,8:00:48,2016
114.179924,22.3053513,162.92,Tue,Oct,11,8:00:53,2016
114.179924,22.3052597,164.75,Tue,Oct,11,8:00:58,2016
114.1799088,22.3052597,164.7,Tue,Oct,11,8:01:03,2016
114.1799164,22.3052559,162.52,Tue,Oct,11,8:01:08,2016
114.1799088,22.3052349,155.24,Tue,Oct,11,8:01:13,2016
114.179924,22.3052349,164.86,Tue,Oct,11,8:01:18,2016
114.1798859,22.3052387,152.41,Tue,Oct,11,8:01:23,2016
114.179924,22.3052692,153.83,Tue,Oct,11,8:01:28,2016
114.179924,22.305233,152.38,Tue,Oct,11,8:01:33,2016
114.179924,22.305233,155.17,Tue,Oct,11,8:01:38,2016
114.179924,22.3052349,155.21,Tue,Oct,11,8:01:43,2016
114.179924,22.3052597,160.01,Tue,Oct,11,8:01:48,2016
114.1799088,22.3052368,155.05,Tue,Oct,11,8:01:53,2016
114.179924,22.3052597,152.52,Tue,Oct,11,8:01:58,2016
114.1798859,22.3052654,164.7,Tue,Oct,11,8:02:03,2016
114.1798477,22.3052177,155.22,Tue,Oct,11,8:02:08,2016
114.179924,22.3052406,162.87,Tue,Oct,11,8:02:13,2016
114.1799469,22.3053341,162.77,Tue,Oct,11,8:02:18,2016
114.1799469,22.3052368,152.07,Tue,Oct,11,8:02:23,2016
114.1799393,22.3052559,155.27,Tue,Oct,11,8:02:28,2016
114.179924,22.3052616,155.27,Tue,Oct,11,8:02:33,2016
114.179924,22.3052387,151.53,Tue,Oct,11,8:02:38,2016
114.179863,22.3052349,164.85,Tue,Oct,11,8:02:43,2016
114.1799164,22.3053303,155.24,Tue,Oct,11,8:02:48,2016
114.1799164,22.3053608,164.91,Tue,Oct,11,8:02:53,2016
114.1799393,22.3052349,155.23,Tue,Oct,11,8:02:58,2016
114.1799469,22.305233,153.32,Tue,Oct,11,8:03:03,2016
114.1799393,22.3053284,164.02,Tue,Oct,11,8:03:08,2016
